Datetime,CI0_cm,CI1_cm,CI0_ov,CI1_ov,Iclr,HR
2023-05-06 12:10:00,0.0588235294117647,0.0627450980392156,0.2431372549019607,0.2509803921568627,984.6435822717921,12
2023-06-06 07:40:00,0.1803921568627451,0.2156862745098039,0.3215686274509804,0.4941176470588235,314.92354658094865,7
2023-05-02 08:20:00,0.1333333333333333,0.1019607843137254,0.3411764705882353,0.3686274509803922,467.4338250986494,8
2023-04-29 09:00:00,0.4549019607843137,0.2549019607843137,0.5568627450980392,0.3843137254901961,614.6102818298841,9
2023-05-16 12:10:00,0.0666666666666666,0.0666666666666666,0.2862745098039215,0.2745098039215686,981.2473190558403,12
2023-02-11 07:50:00,0.0509803921568627,0.0470588235294117,0.3215686274509804,0.4078431372549019,144.6898158653252,7
2023-04-21 11:00:00,0.0274509803921568,0.0352941176470588,0.2784313725490196,0.2941176470588235,923.7318157947734,11
2023-05-24 19:00:00,0.792156862745098,0.7647058823529411,0.0039215686274509,0.196078431372549,0.0,19
2023-06-19 19:50:00,0.2509803921568627,0.1490196078431372,0.0039215686274509,0.0039215686274509,0.0,19
2023-04-14 14:00:00,0.2039215686274509,0.2196078431372549,0.4392156862745098,0.396078431372549,872.3744847434705,14
2023-05-11 18:00:00,0.4862745098039215,0.6549019607843137,0.5372549019607843,0.611764705882353,39.42098735597902,18
2023-04-08 12:30:00,0.2156862745098039,0.2549019607843137,0.4196078431372549,0.3647058823529411,975.0854039750377,12
2023-02-24 10:50:00,0.0274509803921568,0.0274509803921568,0.2941176470588235,0.3058823529411765,776.2343705320144,10
2023-06-23 10:40:00,0.0313725490196078,0.0196078431372549,0.2666666666666666,0.2823529411764706,873.9648357229235,10
2023-04-26 17:10:00,0.6392156862745098,0.6196078431372549,0.6549019607843137,0.5294117647058824,214.84126905179912,17
2023-06-07 16:10:00,0.788235294117647,0.6823529411764706,0.803921568627451,0.6862745098039216,479.3492493442687,16
2023-05-23 13:10:00,0.1254901960784313,0.1176470588235294,0.2862745098039215,0.2901960784313726,946.9033196451066,13
2023-05-27 09:20:00,0.6470588235294118,0.7254901960784313,0.6862745098039216,0.7294117647058823,686.4050519370873,9
2023-06-09 19:50:00,0.7058823529411765,0.6901960784313725,0.0039215686274509,0.0039215686274509,0.0,19
2023-04-10 10:30:00,0.1215686274509803,0.1019607843137254,0.3333333333333333,0.3333333333333333,853.4486793859675,10
2023-06-17 16:10:00,0.8431372549019608,0.6196078431372549,0.8431372549019608,0.8117647058823529,487.0517555923308,16
2023-03-27 15:10:00,0.0588235294117647,0.0823529411764705,0.2705882352941176,0.2705882352941176,675.365504673372,15
2023-04-18 12:30:00,0.1686274509803921,0.2156862745098039,0.4,0.4862745098039215,981.7009846144415,12
